time;stn;htoauts0;qhtoauts0
202401180820;LUZ;0;4
202401180830;LUZ;0;4
202401180840;LUZ;0;4
202401180850;LUZ;0;4
202401180900;LUZ;0;4
202401180910;LUZ;0;4
202401180920;LUZ;0;4
202401180930;LUZ;0;4
202401180940;LUZ;0;4
202401180950;LUZ;0;4
202401181000;LUZ;0;4
202401181010;LUZ;0;4
202401181020;LUZ;0;4
202401181030;LUZ;0;4
202401181040;LUZ;0;4
202401181050;LUZ;0;4
202401181100;LUZ;0;4
202401181110;LUZ;0;4
202401181120;LUZ;0;4
202401181130;LUZ;0;4
202401181140;LUZ;0;4
202401181150;LUZ;0;4
202401181200;LUZ;0;4
202401181210;LUZ;0;4
202401181220;LUZ;0;4
202401181230;LUZ;0;4
202401181240;LUZ;0;4
202401181250;LUZ;0;4
202401181300;LUZ;0;4
202401181310;LUZ;0;4
202401181320;LUZ;0;4
202401181330;LUZ;0;4
202401181340;LUZ;0;4
202401181350;LUZ;0;4
202401181400;LUZ;0;4
202401181410;LUZ;0;4
202401181420;LUZ;0;4
202401181430;LUZ;0;4
202401181440;LUZ;0;4
202401181450;LUZ;0;4
202401181500;LUZ;0;4
202401181510;LUZ;0;4
202401181520;LUZ;0;4
202401181530;LUZ;0;4
202401181540;LUZ;0;4
202401181550;LUZ;0;4
202401181600;LUZ;0;4
202401181610;LUZ;0;4
202401181620;LUZ;0;4
202401181630;LUZ;0;4
202401181640;LUZ;0;4
202401181650;LUZ;0;4
202401181700;LUZ;0;4
202401181710;LUZ;0;4
202401181720;LUZ;0;4
202401181730;LUZ;0;4
202401181740;LUZ;0;4
202401181750;LUZ;0;4
202401181800;LUZ;0;4
202401181810;LUZ;0;4
202401181820;LUZ;0;4
202401181830;LUZ;0;4
202401181840;LUZ;0;4
202401181850;LUZ;0;4
202401181900;LUZ;0;4
202401181910;LUZ;0;4
202401181920;LUZ;0;4
202401181930;LUZ;0;4
202401181940;LUZ;0;4
202401181950;LUZ;0;4
202401182000;LUZ;-;-
202401182010;LUZ;0;4
202401182020;LUZ;0;4
202401182030;LUZ;0;4
202401182040;LUZ;1;4
202401182050;LUZ;1;4
202401182100;LUZ;1;4
202401182110;LUZ;2;4
202401182120;LUZ;2;4
202401182130;LUZ;2;4
202401182140;LUZ;2;4
202401182150;LUZ;3;4
202401182200;LUZ;3;4
202401182210;LUZ;3;4
202401182220;LUZ;4;4
202401182230;LUZ;4;4
202401182240;LUZ;4;4
202401182250;LUZ;4;4
202401182300;LUZ;4;4
202401182310;LUZ;5;4
202401182320;LUZ;5;4
202401182330;LUZ;5;4
202401182340;LUZ;5;4
202401182350;LUZ;5;4
202401190000;LUZ;5;4
202401190010;LUZ;5;4
202401190020;LUZ;5;4
202401190030;LUZ;5;4
202401190040;LUZ;6;4
202401190050;LUZ;6;4
202401190100;LUZ;6;4
202401190110;LUZ;6;4
202401190120;LUZ;6;4
202401190130;LUZ;6;4
202401190140;LUZ;6;4
202401190150;LUZ;7;4
202401190200;LUZ;7;4
202401190210;LUZ;7;4
202401190220;LUZ;7;4
202401190230;LUZ;7;4
202401190240;LUZ;7;4
202401190250;LUZ;7;4
202401190300;LUZ;8;4
202401190310;LUZ;8;4
202401190320;LUZ;8;4
202401190330;LUZ;8;4
202401190340;LUZ;9;4
202401190350;LUZ;9;4
202401190400;LUZ;10;4
202401190410;LUZ;10;4
202401190420;LUZ;10;4
202401190430;LUZ;10;4
202401190440;LUZ;10;4
202401190450;LUZ;10;4
202401190500;LUZ;10;4
202401190510;LUZ;10;4
202401190520;LUZ;10;4
202401190530;LUZ;10;4
202401190540;LUZ;10;4
202401190550;LUZ;10;4
202401190600;LUZ;10;4
202401190610;LUZ;10;4
202401190620;LUZ;10;4
202401190630;LUZ;10;4
202401190640;LUZ;10;4
202401190650;LUZ;10;4
202401190700;LUZ;10;4
202401190710;LUZ;10;4
202401190720;LUZ;10;4
202401190730;LUZ;10;4
202401190740;LUZ;10;4
202401190750;LUZ;10;4
202401190800;LUZ;10;4
202401190810;LUZ;10;4
202401190820;LUZ;10;4
202401190830;LUZ;10;4
202401190840;LUZ;10;4
202401190850;LUZ;10;4
202401190900;LUZ;10;4
202401190910;LUZ;10;4
202401190920;LUZ;10;4
202401190930;LUZ;10;4
202401190940;LUZ;10;4
202401190950;LUZ;10;4
202401191000;LUZ;10;4
202401191010;LUZ;10;4
202401191020;LUZ;9;4
202401191030;LUZ;9;4
202401191040;LUZ;9;4
202401191050;LUZ;9;4
202401191100;LUZ;9;4
202401191110;LUZ;9;4
202401191120;LUZ;9;4
202401191130;LUZ;9;4
202401191140;LUZ;9;4
202401191150;LUZ;9;4
202401191200;LUZ;9;4
202401191210;LUZ;9;4
202401191220;LUZ;9;4
202401191230;LUZ;8;4
202401191240;LUZ;8;4
202401191250;LUZ;8;4
202401191300;LUZ;8;4
202401191310;LUZ;8;4
202401191320;LUZ;8;4
202401191330;LUZ;8;4
202401191340;LUZ;8;4
202401191350;LUZ;8;4
202401191400;LUZ;8;4
202401191410;LUZ;8;4
202401191420;LUZ;8;4
202401191430;LUZ;8;4
202401191440;LUZ;8;4
202401191450;LUZ;8;4
202401191500;LUZ;8;4
202401191510;LUZ;8;4
202401191520;LUZ;8;4
202401191530;LUZ;8;4
202401191540;LUZ;8;4
202401191550;LUZ;8;4
202401191600;LUZ;8;4
202401191610;LUZ;8;4
202401191620;LUZ;8;4
202401191630;LUZ;8;4
202401191640;LUZ;8;4
202401191650;LUZ;8;4
202401191700;LUZ;8;4
202401191710;LUZ;8;4
202401191720;LUZ;8;4
202401191730;LUZ;8;4
202401191740;LUZ;8;4
202401191750;LUZ;8;4
202401191800;LUZ;8;4
202401191810;LUZ;8;4
202401191820;LUZ;8;4
202401191830;LUZ;8;4
202401191840;LUZ;8;4
202401191850;LUZ;8;4
202401191900;LUZ;8;4
202401191910;LUZ;8;4
202401191920;LUZ;8;4
202401191930;LUZ;8;4
202401191940;LUZ;8;4
202401191950;LUZ;8;4
202401192000;LUZ;8;4
202401192010;LUZ;8;4
202401192020;LUZ;8;4
202401192030;LUZ;8;4
202401192040;LUZ;8;4
202401192050;LUZ;8;4
202401192100;LUZ;8;4
202401192110;LUZ;8;4
202401192120;LUZ;8;4
202401192130;LUZ;8;4
202401192140;LUZ;8;4
202401192150;LUZ;8;4
202401192200;LUZ;8;4
202401192210;LUZ;8;4
202401192220;LUZ;8;4
202401192230;LUZ;8;4
202401192240;LUZ;8;4
202401192250;LUZ;7;4
202401192300;LUZ;7;4
202401192310;LUZ;7;4
202401192320;LUZ;7;4
202401192330;LUZ;7;4
202401192340;LUZ;7;4
202401192350;LUZ;7;4
202401200000;LUZ;7;4
202401200010;LUZ;7;4
202401200020;LUZ;7;4
202401200030;LUZ;7;4
202401200040;LUZ;7;4
202401200050;LUZ;7;4
202401200100;LUZ;7;4
202401200110;LUZ;7;4
202401200120;LUZ;7;4
202401200130;LUZ;7;4
202401200140;LUZ;7;4
202401200150;LUZ;7;4
202401200200;LUZ;7;4
202401200210;LUZ;7;4
202401200220;LUZ;7;4
202401200230;LUZ;7;4
202401200240;LUZ;7;4
202401200250;LUZ;7;4
202401200300;LUZ;7;4
202401200310;LUZ;7;4
202401200320;LUZ;7;4
202401200330;LUZ;7;4
202401200340;LUZ;7;4
202401200350;LUZ;7;4
202401200400;LUZ;7;4
202401200410;LUZ;7;4
202401200420;LUZ;8;3
202401200430;LUZ;8;4
202401200440;LUZ;7;3
202401200450;LUZ;7;3
202401200500;LUZ;7;3
202401200510;LUZ;7;3
202401200520;LUZ;7;3
202401200530;LUZ;7;3
202401200540;LUZ;7;3
202401200550;LUZ;7;3
202401200600;LUZ;7;3
202401200610;LUZ;7;3
202401200620;LUZ;7;3
202401200630;LUZ;7;3
202401200640;LUZ;7;3
202401200650;LUZ;7;3
202401200700;LUZ;7;3
202401200710;LUZ;7;3
202401200720;LUZ;7;3
202401200730;LUZ;7;3
202401200740;LUZ;7;3
202401200750;LUZ;7;3
202401200800;LUZ;7;3
202401200810;LUZ;7;3
202401200820;LUZ;7;3
202401200830;LUZ;7;3
202401200840;LUZ;7;3
202401200850;LUZ;7;3
202401200900;LUZ;7;3
202401200910;LUZ;7;3
202401200920;LUZ;7;3
202401200930;LUZ;7;3
202401200940;LUZ;7;3
202401200950;LUZ;7;3
202401201000;LUZ;7;3
202401201010;LUZ;7;3
202401201020;LUZ;7;3
202401201030;LUZ;7;3
202401201040;LUZ;7;3
202401201050;LUZ;7;3
202401201100;LUZ;7;3
202401201110;LUZ;7;3
202401201120;LUZ;7;3
202401201130;LUZ;7;3
202401201140;LUZ;7;3
202401201150;LUZ;7;3
202401201200;LUZ;7;3
202401201210;LUZ;7;3
202401201220;LUZ;7;3
202401201230;LUZ;7;3
202401201240;LUZ;7;3
202401201250;LUZ;7;3
202401201300;LUZ;7;3
202401201310;LUZ;7;3
202401201320;LUZ;7;3
202401201330;LUZ;7;3
202401201340;LUZ;7;3
202401201350;LUZ;7;3
202401201400;LUZ;7;3
202401201410;LUZ;7;3
202401201420;LUZ;7;3
202401201430;LUZ;7;3
202401201440;LUZ;7;3
202401201450;LUZ;7;3
202401201500;LUZ;7;3
202401201510;LUZ;7;3
202401201520;LUZ;7;3
202401201530;LUZ;7;3
202401201540;LUZ;7;3
202401201550;LUZ;7;3
202401201600;LUZ;7;3
202401201610;LUZ;7;3
202401201620;LUZ;7;3
202401201630;LUZ;7;3
202401201640;LUZ;7;3
202401201650;LUZ;7;3
202401201700;LUZ;7;3
202401201710;LUZ;7;3
202401201720;LUZ;7;3
202401201730;LUZ;7;3
202401201740;LUZ;7;3
202401201750;LUZ;7;3
202401201800;LUZ;7;3
202401201810;LUZ;7;3
202401201820;LUZ;7;3
202401201830;LUZ;7;3
202401201840;LUZ;7;3
202401201850;LUZ;7;3
202401201900;LUZ;7;3
202401201910;LUZ;7;3
202401201920;LUZ;7;3
202401201930;LUZ;7;3
202401201940;LUZ;7;3
202401201950;LUZ;7;3
202401202000;LUZ;7;3
202401202010;LUZ;7;3
202401202020;LUZ;7;3
202401202030;LUZ;7;3
202401202040;LUZ;7;3
202401202050;LUZ;7;3
202401202100;LUZ;7;3
202401202110;LUZ;7;3
202401202120;LUZ;7;3
202401202130;LUZ;7;3
202401202140;LUZ;7;3
202401202150;LUZ;7;3
202401202200;LUZ;7;3
202401202210;LUZ;7;3
202401202220;LUZ;7;3
202401202230;LUZ;7;3
202401202240;LUZ;7;3
202401202250;LUZ;7;3
202401202300;LUZ;7;3
202401202310;LUZ;7;3
202401202320;LUZ;7;3
202401202330;LUZ;7;3
202401202340;LUZ;7;3
202401202350;LUZ;7;3
202401210000;LUZ;7;3
202401210010;LUZ;7;3
202401210020;LUZ;7;3
202401210030;LUZ;7;3
202401210040;LUZ;7;3
202401210050;LUZ;7;3
202401210100;LUZ;7;3
202401210110;LUZ;7;3
202401210120;LUZ;7;3
202401210130;LUZ;7;3
202401210140;LUZ;7;3
202401210150;LUZ;6;3
202401210200;LUZ;6;3
202401210210;LUZ;6;3
202401210220;LUZ;6;3
202401210230;LUZ;6;3
202401210240;LUZ;6;3
202401210250;LUZ;6;3
202401210300;LUZ;6;3
202401210310;LUZ;6;3
202401210320;LUZ;6;3
202401210330;LUZ;6;3
202401210340;LUZ;6;3
202401210350;LUZ;6;3
202401210400;LUZ;6;3
202401210410;LUZ;6;3
202401210420;LUZ;6;3
202401210430;LUZ;6;3
202401210440;LUZ;6;3
202401210450;LUZ;6;3
202401210500;LUZ;6;3
202401210510;LUZ;6;3
202401210520;LUZ;6;3
202401210530;LUZ;6;3
202401210540;LUZ;6;3
202401210550;LUZ;6;3
202401210600;LUZ;6;3
202401210610;LUZ;6;3
202401210620;LUZ;6;3
202401210630;LUZ;6;3
202401210640;LUZ;6;3
202401210650;LUZ;6;3
202401210700;LUZ;6;3
202401210710;LUZ;6;3
202401210720;LUZ;6;3
202401210730;LUZ;6;3
202401210740;LUZ;6;3
202401210750;LUZ;6;3
202401210800;LUZ;6;3
202401210810;LUZ;6;3
202401210820;LUZ;6;3
202401210830;LUZ;6;3
202401210840;LUZ;6;3
202401210850;LUZ;6;3
202401210900;LUZ;6;3
202401210910;LUZ;6;3
202401210920;LUZ;6;3
202401210930;LUZ;6;3
202401210940;LUZ;6;3
202401210950;LUZ;6;3
202401211000;LUZ;6;3
202401211010;LUZ;6;3
202401211020;LUZ;6;3
202401211030;LUZ;6;3
202401211040;LUZ;6;3
202401211050;LUZ;6;3
202401211100;LUZ;6;3
202401211110;LUZ;6;3
202401211120;LUZ;6;3
202401211130;LUZ;6;3
202401211140;LUZ;6;3
202401211150;LUZ;6;3
202401211200;LUZ;6;3
202401211210;LUZ;6;3
202401211220;LUZ;6;3
202401211230;LUZ;6;3
202401211240;LUZ;6;3
202401211250;LUZ;6;3
202401211300;LUZ;6;3
202401211310;LUZ;6;3
202401211320;LUZ;6;3
202401211330;LUZ;6;3
202401211340;LUZ;6;3
202401211350;LUZ;6;3
202401211400;LUZ;6;3
202401211410;LUZ;6;3
202401211420;LUZ;6;3
202401211430;LUZ;6;3
202401211440;LUZ;6;3
202401211450;LUZ;6;3
202401211500;LUZ;6;3
202401211510;LUZ;6;3
202401211520;LUZ;6;3
202401211530;LUZ;6;3
202401211540;LUZ;6;3
202401211550;LUZ;6;3
202401211600;LUZ;6;3
202401211610;LUZ;6;3
202401211620;LUZ;6;3
202401211630;LUZ;6;3
202401211640;LUZ;6;3
202401211650;LUZ;6;3
202401211700;LUZ;6;3
202401211710;LUZ;6;3
202401211720;LUZ;6;3
202401211730;LUZ;6;3
202401211740;LUZ;6;3
202401211750;LUZ;6;3
202401211800;LUZ;6;3
202401211810;LUZ;6;3
202401211820;LUZ;6;3
202401211830;LUZ;6;3
202401211840;LUZ;6;3
202401211850;LUZ;6;3
202401211900;LUZ;6;3
202401211910;LUZ;6;3
202401211920;LUZ;6;3
202401211930;LUZ;6;3
202401211940;LUZ;6;3
202401211950;LUZ;6;3
202401212000;LUZ;6;3
202401212010;LUZ;6;3
202401212020;LUZ;6;3
202401212030;LUZ;6;3
202401212040;LUZ;6;3
202401212050;LUZ;6;3
202401212100;LUZ;6;3
202401212110;LUZ;6;3
202401212120;LUZ;6;3
202401212130;LUZ;6;3
202401212140;LUZ;6;3
202401212150;LUZ;6;3
202401212200;LUZ;6;3
202401212210;LUZ;6;3
202401212220;LUZ;6;3
202401212230;LUZ;6;3
202401212240;LUZ;6;3
202401212250;LUZ;6;3
202401212300;LUZ;6;3
202401212310;LUZ;6;3
202401212320;LUZ;6;3
202401212330;LUZ;6;3
202401212340;LUZ;6;3
202401212350;LUZ;6;3
202401220000;LUZ;6;3
202401220010;LUZ;6;3
202401220020;LUZ;6;3
202401220030;LUZ;6;3
202401220040;LUZ;6;3
202401220050;LUZ;6;3
202401220100;LUZ;6;3
202401220110;LUZ;6;3
202401220120;LUZ;6;3
202401220130;LUZ;6;3
202401220140;LUZ;6;3
202401220150;LUZ;6;3
202401220200;LUZ;6;3
202401220210;LUZ;6;3
202401220220;LUZ;6;3
202401220230;LUZ;6;3
202401220240;LUZ;6;3
202401220250;LUZ;6;3
202401220300;LUZ;6;3
202401220310;LUZ;6;3
202401220320;LUZ;6;3
202401220330;LUZ;6;3
202401220340;LUZ;6;3
202401220350;LUZ;6;3
202401220400;LUZ;6;3
202401220410;LUZ;6;3
202401220420;LUZ;6;3
202401220430;LUZ;6;3
202401220440;LUZ;6;3
202401220450;LUZ;6;3
202401220500;LUZ;6;3
202401220510;LUZ;6;3
202401220520;LUZ;6;3
202401220530;LUZ;6;3
202401220540;LUZ;6;3
202401220550;LUZ;6;3
202401220600;LUZ;6;3
202401220610;LUZ;6;3
202401220620;LUZ;6;3
202401220630;LUZ;6;3
202401220640;LUZ;6;3
202401220650;LUZ;6;3
202401220700;LUZ;6;3
202401220710;LUZ;6;3
202401220720;LUZ;6;3
202401220730;LUZ;6;3
202401220740;LUZ;6;3
202401220750;LUZ;6;3
202401220800;LUZ;6;3
202401220810;LUZ;6;3
202401220820;LUZ;6;3
202401220830;LUZ;6;3
202401220840;LUZ;6;3
202401220850;LUZ;6;3
202401220900;LUZ;6;3
202401220910;LUZ;6;3
202401220920;LUZ;6;3
202401220930;LUZ;6;3
202401220940;LUZ;6;3
202401220950;LUZ;6;3
202401221000;LUZ;6;3
202401221010;LUZ;6;3
202401221020;LUZ;6;3
202401221030;LUZ;6;3
202401221040;LUZ;6;3
202401221050;LUZ;5;4
202401221100;LUZ;5;4
202401221110;LUZ;5;4
202401221120;LUZ;5;4
202401221130;LUZ;5;4
202401221140;LUZ;5;4
202401221150;LUZ;5;4
202401221200;LUZ;5;4
202401221210;LUZ;4;4
202401221220;LUZ;4;4
202401221230;LUZ;4;4
202401221240;LUZ;4;4
202401221250;LUZ;4;4
202401221300;LUZ;4;4
202401221310;LUZ;4;4
202401221320;LUZ;4;4
202401221330;LUZ;4;4
202401221340;LUZ;4;4
202401221350;LUZ;4;4
202401221400;LUZ;4;4
202401221410;LUZ;4;4
202401221420;LUZ;4;4
202401221430;LUZ;4;4
202401221440;LUZ;4;4
202401221450;LUZ;4;4
202401221500;LUZ;4;4
202401221510;LUZ;3;4
202401221520;LUZ;3;4
202401221530;LUZ;3;4
202401221540;LUZ;3;4
202401221550;LUZ;3;4
202401221600;LUZ;3;4
202401221610;LUZ;3;4
202401221620;LUZ;3;4
202401221630;LUZ;3;4
202401221640;LUZ;3;4
202401221650;LUZ;3;4
202401221700;LUZ;3;4
202401221710;LUZ;2;4
202401221720;LUZ;2;4
202401221730;LUZ;2;4
202401221740;LUZ;2;4
202401221750;LUZ;2;4
202401221800;LUZ;2;4
202401221810;LUZ;2;4
202401221820;LUZ;2;4
202401221830;LUZ;2;4
202401221840;LUZ;2;4
202401221850;LUZ;2;4
202401221900;LUZ;2;4
202401221910;LUZ;2;4
202401221920;LUZ;2;4
202401221930;LUZ;2;4
202401221940;LUZ;2;4
202401221950;LUZ;2;4
202401222000;LUZ;2;4
202401222010;LUZ;2;4
202401222020;LUZ;2;4
202401222030;LUZ;2;4
202401222040;LUZ;2;4
202401222050;LUZ;2;4
202401222100;LUZ;2;4
202401222110;LUZ;2;4
202401222120;LUZ;2;4
202401222130;LUZ;2;4
202401222140;LUZ;2;4
202401222150;LUZ;2;4
202401222200;LUZ;2;4
202401222210;LUZ;2;4
202401222220;LUZ;2;4
202401222230;LUZ;2;4
202401222240;LUZ;2;4
202401222250;LUZ;1;4
202401222300;LUZ;1;4
202401222310;LUZ;1;4
202401222320;LUZ;1;4
202401222330;LUZ;1;4
202401222340;LUZ;1;4
202401222350;LUZ;1;4
202401230000;LUZ;1;4
202401230010;LUZ;1;4
202401230020;LUZ;1;4
202401230030;LUZ;1;4
202401230040;LUZ;1;4
202401230050;LUZ;1;4
202401230100;LUZ;1;4
202401230110;LUZ;1;4
202401230120;LUZ;1;4
202401230130;LUZ;1;4
202401230140;LUZ;1;4
202401230150;LUZ;1;4
202401230200;LUZ;1;4
202401230210;LUZ;1;4
202401230220;LUZ;1;4
202401230230;LUZ;1;4
202401230240;LUZ;1;4
202401230250;LUZ;1;4
202401230300;LUZ;1;4
202401230310;LUZ;1;4
202401230320;LUZ;1;4
202401230330;LUZ;1;4
202401230340;LUZ;1;4
202401230350;LUZ;1;4
202401230400;LUZ;1;4
202401230410;LUZ;1;4
202401230420;LUZ;1;4
202401230430;LUZ;1;4
202401230440;LUZ;1;4
202401230450;LUZ;1;4
202401230500;LUZ;1;4
202401230510;LUZ;1;4
202401230520;LUZ;1;4
202401230530;LUZ;1;4
202401230540;LUZ;1;4
202401230550;LUZ;1;4
202401230600;LUZ;1;4
202401230610;LUZ;1;4
202401230620;LUZ;1;4
202401230630;LUZ;1;4
202401230640;LUZ;1;4
202401230650;LUZ;1;4
202401230700;LUZ;1;4
202401230710;LUZ;1;4
202401230720;LUZ;1;4
202401230730;LUZ;1;4
202401230740;LUZ;1;4
202401230750;LUZ;1;4
202401230800;LUZ;1;4
202401230810;LUZ;1;4
202401230820;LUZ;1;4
202401230830;LUZ;1;4
202401230840;LUZ;1;4
202401230850;LUZ;1;4
202401230900;LUZ;1;4
202401230910;LUZ;1;4
202401230920;LUZ;1;4
202401230930;LUZ;1;4
202401230940;LUZ;1;4
202401230950;LUZ;1;4
202401231000;LUZ;1;4
202401231010;LUZ;1;4
202401231020;LUZ;1;4
202401231030;LUZ;1;4
202401231040;LUZ;0;4
202401231050;LUZ;0;4
202401231100;LUZ;0;4
202401231110;LUZ;0;4
202401231120;LUZ;0;4
202401231130;LUZ;0;4
202401231140;LUZ;0;4
202401231150;LUZ;0;4
202401231200;LUZ;0;4
202401231210;LUZ;0;4
202401231220;LUZ;0;4
202401231230;LUZ;0;4
202401231240;LUZ;0;4
202401231250;LUZ;0;4
202401231300;LUZ;0;4
202401231310;LUZ;0;4
202401231320;LUZ;0;4
202401231330;LUZ;0;4
202401231340;LUZ;0;4
202401231350;LUZ;0;4
202401231400;LUZ;0;4
202401231410;LUZ;0;4
202401231420;LUZ;0;4
202401231430;LUZ;0;4
202401231440;LUZ;0;4
202401231450;LUZ;0;4
202401231500;LUZ;0;4
202401231510;LUZ;0;4
202401231520;LUZ;0;4
202401231530;LUZ;0;4
202401231540;LUZ;0;4
202401231550;LUZ;0;4
202401231600;LUZ;0;4
202401231610;LUZ;0;4
202401231620;LUZ;0;4
202401231630;LUZ;0;4
202401231640;LUZ;0;4
202401231650;LUZ;0;4
202401231700;LUZ;0;4
202401231710;LUZ;0;4
202401231720;LUZ;0;4
202401231730;LUZ;0;4
202401231740;LUZ;0;4
202401231750;LUZ;0;4
202401231800;LUZ;0;4
202401231810;LUZ;0;4
202401231820;LUZ;0;4
202401231830;LUZ;0;4
202401231840;LUZ;0;4
202401231850;LUZ;0;4
202401231900;LUZ;0;4
202401231910;LUZ;0;4
202401231920;LUZ;0;4
202401231930;LUZ;0;4
202401231940;LUZ;0;4
202401231950;LUZ;0;4
202401232000;LUZ;0;4
202401232010;LUZ;0;4
202401232020;LUZ;0;4
202401232030;LUZ;0;4
202401232040;LUZ;0;4
202401232050;LUZ;0;4
202401232100;LUZ;0;4
202401232110;LUZ;0;4
202401232120;LUZ;0;4
202401232130;LUZ;0;4
202401232140;LUZ;0;4
202401232150;LUZ;0;4
202401232200;LUZ;0;4
202401232210;LUZ;0;4
202401232220;LUZ;0;4
202401232230;LUZ;0;4
202401232240;LUZ;0;4
202401232250;LUZ;0;4
202401232300;LUZ;0;4
202401232310;LUZ;0;4
202401232320;LUZ;0;4
202401232330;LUZ;0;4
202401232340;LUZ;0;4
202401232350;LUZ;0;4
202401240000;LUZ;0;4
202401240010;LUZ;0;4
202401240020;LUZ;0;4
202401240030;LUZ;0;4
202401240040;LUZ;0;4
202401240050;LUZ;0;4
202401240100;LUZ;0;4
202401240110;LUZ;0;4
202401240120;LUZ;0;4
202401240130;LUZ;0;4
202401240140;LUZ;0;4
202401240150;LUZ;0;4
202401240200;LUZ;0;4
202401240210;LUZ;0;4
202401240220;LUZ;0;4
202401240230;LUZ;0;4
202401240240;LUZ;0;4
202401240250;LUZ;0;4
202401240300;LUZ;0;4
202401240310;LUZ;0;4
202401240320;LUZ;0;4
202401240330;LUZ;0;4
202401240340;LUZ;0;4
202401240350;LUZ;0;4
202401240400;LUZ;0;4
202401240410;LUZ;0;4
202401240420;LUZ;0;4
202401240430;LUZ;0;4
202401240440;LUZ;0;4
202401240450;LUZ;0;4
202401240500;LUZ;0;4
202401240510;LUZ;0;4
202401240520;LUZ;0;4
202401240530;LUZ;0;4
202401240540;LUZ;0;4
202401240550;LUZ;0;4
202401240600;LUZ;0;4
202401240610;LUZ;0;4
202401240620;LUZ;0;4
202401240630;LUZ;0;4
202401240640;LUZ;0;4
202401240650;LUZ;0;4
202401240700;LUZ;0;4
202401240710;LUZ;0;4
202401240720;LUZ;0;4
202401240730;LUZ;0;4
202401240740;LUZ;0;4
202401240750;LUZ;0;4
202401240800;LUZ;0;4
202401240810;LUZ;0;4
202401240820;LUZ;0;4
202401240830;LUZ;0;4
202401240840;LUZ;0;4
202401240850;LUZ;0;4
202401240900;LUZ;0;4
202401240910;LUZ;0;4
202401240920;LUZ;0;4
202401240930;LUZ;0;4
202401240940;LUZ;0;4
202401240950;LUZ;0;4
202401241000;LUZ;-;-
202401241010;LUZ;-;-
202401241020;LUZ;0;4
202401241030;LUZ;0;4
202401241040;LUZ;0;4
202401241050;LUZ;0;4
202401241100;LUZ;0;4
202401241110;LUZ;0;4
202401241120;LUZ;0;4
202401241130;LUZ;0;4
202401241140;LUZ;0;4
202401241150;LUZ;0;4
202401241200;LUZ;0;4
202401241210;LUZ;0;4
202401241220;LUZ;0;4
202401241230;LUZ;0;4
202401241240;LUZ;0;4
202401241250;LUZ;0;4
202401241300;LUZ;0;4
202401241310;LUZ;0;4
202401241320;LUZ;0;4
202401241330;LUZ;0;4
202401241340;LUZ;0;4
202401241350;LUZ;0;4
202401241400;LUZ;0;4
202401241410;LUZ;0;4
202401241420;LUZ;0;4
202401241430;LUZ;0;4
202401241440;LUZ;0;4
202401241450;LUZ;0;4
202401241500;LUZ;0;4
202401241510;LUZ;0;4
202401241520;LUZ;0;4
202401241530;LUZ;0;4
202401241540;LUZ;0;4
202401241550;LUZ;0;4
202401241600;LUZ;0;4
202401241610;LUZ;0;4
202401241620;LUZ;0;4
202401241630;LUZ;0;4
202401241640;LUZ;0;4
202401241650;LUZ;0;4
202401241700;LUZ;0;4
202401241710;LUZ;0;4
202401241720;LUZ;0;4
202401241730;LUZ;0;4
202401241740;LUZ;0;4
202401241750;LUZ;0;4
202401241800;LUZ;0;4
202401241810;LUZ;0;4
202401241820;LUZ;0;4
202401241830;LUZ;0;4
202401241840;LUZ;0;4
202401241850;LUZ;0;4
202401241900;LUZ;0;4
202401241910;LUZ;0;4
202401241920;LUZ;0;4
202401241930;LUZ;0;4
202401241940;LUZ;0;4
202401241950;LUZ;0;4
202401242000;LUZ;0;4
202401242010;LUZ;0;4
202401242020;LUZ;0;4
202401242030;LUZ;0;4
202401242040;LUZ;0;4
202401242050;LUZ;0;4
202401242100;LUZ;0;4
202401242110;LUZ;0;4
202401242120;LUZ;0;4
202401242130;LUZ;0;4
202401242140;LUZ;0;4
202401242150;LUZ;0;4
202401242200;LUZ;0;4
202401242210;LUZ;0;4
202401242220;LUZ;0;4
202401242230;LUZ;0;4
202401242240;LUZ;0;4
202401242250;LUZ;0;4
202401242300;LUZ;0;4
202401242310;LUZ;0;4
202401242320;LUZ;0;4
202401242330;LUZ;0;4
202401242340;LUZ;0;4
202401242350;LUZ;0;4
202401250000;LUZ;0;4
202401250010;LUZ;0;4
202401250020;LUZ;0;4
202401250030;LUZ;0;4
202401250040;LUZ;0;4
202401250050;LUZ;0;4
202401250100;LUZ;0;4
202401250110;LUZ;0;4
202401250120;LUZ;0;4
202401250130;LUZ;0;4
202401250140;LUZ;0;4
202401250150;LUZ;0;4
202401250200;LUZ;0;4
202401250210;LUZ;0;4
202401250220;LUZ;0;4
202401250230;LUZ;0;4
202401250240;LUZ;0;4
202401250250;LUZ;0;4
202401250300;LUZ;0;4
202401250310;LUZ;0;4
202401250320;LUZ;0;4
202401250330;LUZ;0;4
202401250340;LUZ;0;4
202401250350;LUZ;0;4
202401250400;LUZ;0;4
202401250410;LUZ;0;4
202401250420;LUZ;0;4
202401250430;LUZ;0;4
202401250440;LUZ;0;4
202401250450;LUZ;0;4
202401250500;LUZ;0;4
202401250510;LUZ;0;4
202401250520;LUZ;0;4
202401250530;LUZ;0;4
202401250540;LUZ;0;4
202401250550;LUZ;0;4
202401250600;LUZ;0;4
202401250610;LUZ;0;4
202401250620;LUZ;0;4
202401250630;LUZ;0;4
